transaction_id,transaction_date,year,month,month_name,day_of_week,day_name,amount,description,merchant,transaction_type,category_name,category_type,is_essential,parent_category,account_name,account_type
1582,2025-08-27,2025,8,August   ,3,Wednesday,41.26,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1577,2025-08-26,2025,8,August   ,2,Tuesday  ,138.98,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
1581,2025-08-26,2025,8,August   ,2,Tuesday  ,48.53,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
1580,2025-08-26,2025,8,August   ,2,Tuesday  ,170.66,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1579,2025-08-26,2025,8,August   ,2,Tuesday  ,120.45,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
1578,2025-08-26,2025,8,August   ,2,Tuesday  ,104.65,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1575,2025-08-25,2025,8,August   ,1,Monday   ,48.62,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Primary Checking,checking
1576,2025-08-25,2025,8,August   ,1,Monday   ,45.29,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1573,2025-08-24,2025,8,August   ,0,Sunday   ,10.68,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1574,2025-08-24,2025,8,August   ,0,Sunday   ,39.41,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
1567,2025-08-23,2025,8,August   ,6,Saturday ,79.73,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
1572,2025-08-23,2025,8,August   ,6,Saturday ,106.73,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Primary Checking,checking
1571,2025-08-23,2025,8,August   ,6,Saturday ,50.50,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
1570,2025-08-23,2025,8,August   ,6,Saturday ,213.33,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
1569,2025-08-23,2025,8,August   ,6,Saturday ,130.90,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1568,2025-08-23,2025,8,August   ,6,Saturday ,39.31,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1562,2025-08-22,2025,8,August   ,5,Friday   ,18.79,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1563,2025-08-22,2025,8,August   ,5,Friday   ,80.13,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
1564,2025-08-22,2025,8,August   ,5,Friday   ,10.06,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1565,2025-08-22,2025,8,August   ,5,Friday   ,36.57,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Amex Credit Card,credit_card
1566,2025-08-22,2025,8,August   ,5,Friday   ,115.87,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1560,2025-08-21,2025,8,August   ,4,Thursday ,106.06,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
1556,2025-08-21,2025,8,August   ,4,Thursday ,86.05,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
1557,2025-08-21,2025,8,August   ,4,Thursday ,38.50,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1555,2025-08-21,2025,8,August   ,4,Thursday ,51.17,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
1554,2025-08-21,2025,8,August   ,4,Thursday ,60.97,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1558,2025-08-21,2025,8,August   ,4,Thursday ,72.74,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1559,2025-08-21,2025,8,August   ,4,Thursday ,5.05,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1561,2025-08-21,2025,8,August   ,4,Thursday ,196.90,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1551,2025-08-20,2025,8,August   ,3,Wednesday,42.00,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
1552,2025-08-20,2025,8,August   ,3,Wednesday,6.07,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1553,2025-08-20,2025,8,August   ,3,Wednesday,51.48,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Primary Checking,checking
1544,2025-08-19,2025,8,August   ,2,Tuesday  ,84.63,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1550,2025-08-19,2025,8,August   ,2,Tuesday  ,57.98,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1549,2025-08-19,2025,8,August   ,2,Tuesday  ,66.52,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
1548,2025-08-19,2025,8,August   ,2,Tuesday  ,58.66,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1547,2025-08-19,2025,8,August   ,2,Tuesday  ,22.16,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
1546,2025-08-19,2025,8,August   ,2,Tuesday  ,24.22,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1545,2025-08-19,2025,8,August   ,2,Tuesday  ,153.28,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1539,2025-08-18,2025,8,August   ,1,Monday   ,46.87,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1543,2025-08-18,2025,8,August   ,1,Monday   ,70.01,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1542,2025-08-18,2025,8,August   ,1,Monday   ,109.16,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1541,2025-08-18,2025,8,August   ,1,Monday   ,116.99,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1540,2025-08-18,2025,8,August   ,1,Monday   ,89.79,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Primary Checking,checking
1535,2025-08-17,2025,8,August   ,0,Sunday   ,91.83,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1536,2025-08-17,2025,8,August   ,0,Sunday   ,78.98,Purchase at Target,Target,debit,Groceries,expense,t,Food,Primary Checking,checking
1537,2025-08-17,2025,8,August   ,0,Sunday   ,170.45,Purchase at Water District,Water District,debit,Utilities,expense,t,Housing,Primary Checking,checking
1538,2025-08-17,2025,8,August   ,0,Sunday   ,82.53,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1531,2025-08-16,2025,8,August   ,6,Saturday ,52.93,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1534,2025-08-16,2025,8,August   ,6,Saturday ,219.61,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
1533,2025-08-16,2025,8,August   ,6,Saturday ,112.77,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1532,2025-08-16,2025,8,August   ,6,Saturday ,128.17,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Primary Checking,checking
1530,2025-08-16,2025,8,August   ,6,Saturday ,31.87,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1529,2025-08-15,2025,8,August   ,5,Friday   ,10.56,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1528,2025-08-15,2025,8,August   ,5,Friday   ,113.20,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Chase Credit Card,credit_card
1527,2025-08-15,2025,8,August   ,5,Friday   ,88.78,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1526,2025-08-15,2025,8,August   ,5,Friday   ,41.86,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
1524,2025-08-14,2025,8,August   ,4,Thursday ,34.03,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
1525,2025-08-14,2025,8,August   ,4,Thursday ,61.86,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1523,2025-08-14,2025,8,August   ,4,Thursday ,23.50,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
1522,2025-08-14,2025,8,August   ,4,Thursday ,146.35,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1521,2025-08-14,2025,8,August   ,4,Thursday ,70.86,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1520,2025-08-14,2025,8,August   ,4,Thursday ,108.28,Purchase at Water District,Water District,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
1514,2025-08-13,2025,8,August   ,3,Wednesday,74.77,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1517,2025-08-13,2025,8,August   ,3,Wednesday,176.48,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
1516,2025-08-13,2025,8,August   ,3,Wednesday,50.80,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1515,2025-08-13,2025,8,August   ,3,Wednesday,69.61,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
1513,2025-08-13,2025,8,August   ,3,Wednesday,23.10,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1519,2025-08-13,2025,8,August   ,3,Wednesday,74.37,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1518,2025-08-13,2025,8,August   ,3,Wednesday,84.22,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1512,2025-08-12,2025,8,August   ,2,Tuesday  ,53.89,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1509,2025-08-12,2025,8,August   ,2,Tuesday  ,6.85,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1510,2025-08-12,2025,8,August   ,2,Tuesday  ,23.92,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
1511,2025-08-12,2025,8,August   ,2,Tuesday  ,50.58,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1505,2025-08-11,2025,8,August   ,1,Monday   ,130.63,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1504,2025-08-11,2025,8,August   ,1,Monday   ,146.19,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Primary Checking,checking
1508,2025-08-11,2025,8,August   ,1,Monday   ,55.91,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1507,2025-08-11,2025,8,August   ,1,Monday   ,125.81,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
1506,2025-08-11,2025,8,August   ,1,Monday   ,134.64,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1497,2025-08-10,2025,8,August   ,0,Sunday   ,55.31,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1496,2025-08-10,2025,8,August   ,0,Sunday   ,74.32,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
1500,2025-08-10,2025,8,August   ,0,Sunday   ,56.22,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1499,2025-08-10,2025,8,August   ,0,Sunday   ,79.39,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1498,2025-08-10,2025,8,August   ,0,Sunday   ,268.80,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
1501,2025-08-10,2025,8,August   ,0,Sunday   ,34.83,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1502,2025-08-10,2025,8,August   ,0,Sunday   ,169.33,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
1503,2025-08-10,2025,8,August   ,0,Sunday   ,51.96,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
1495,2025-08-09,2025,8,August   ,6,Saturday ,69.20,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
1494,2025-08-09,2025,8,August   ,6,Saturday ,112.69,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1493,2025-08-09,2025,8,August   ,6,Saturday ,81.34,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
1492,2025-08-09,2025,8,August   ,6,Saturday ,158.80,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
1489,2025-08-08,2025,8,August   ,5,Friday   ,67.62,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1485,2025-08-08,2025,8,August   ,5,Friday   ,35.35,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Chase Credit Card,credit_card
1486,2025-08-08,2025,8,August   ,5,Friday   ,10.18,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
1487,2025-08-08,2025,8,August   ,5,Friday   ,43.53,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
1488,2025-08-08,2025,8,August   ,5,Friday   ,117.97,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1491,2025-08-08,2025,8,August   ,5,Friday   ,54.35,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
1490,2025-08-08,2025,8,August   ,5,Friday   ,25.71,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1483,2025-08-07,2025,8,August   ,4,Thursday ,90.36,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1484,2025-08-07,2025,8,August   ,4,Thursday ,64.14,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1482,2025-08-07,2025,8,August   ,4,Thursday ,9.10,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1479,2025-08-06,2025,8,August   ,3,Wednesday,99.58,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Primary Checking,checking
1478,2025-08-06,2025,8,August   ,3,Wednesday,122.98,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
1481,2025-08-06,2025,8,August   ,3,Wednesday,65.89,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1480,2025-08-06,2025,8,August   ,3,Wednesday,80.66,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1475,2025-08-05,2025,8,August   ,2,Tuesday  ,18.51,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
1477,2025-08-05,2025,8,August   ,2,Tuesday  ,38.94,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
1476,2025-08-05,2025,8,August   ,2,Tuesday  ,156.83,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
1474,2025-08-04,2025,8,August   ,1,Monday   ,66.29,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
1473,2025-08-04,2025,8,August   ,1,Monday   ,79.47,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1472,2025-08-04,2025,8,August   ,1,Monday   ,14.19,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
1471,2025-08-03,2025,8,August   ,0,Sunday   ,4.54,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
1470,2025-08-03,2025,8,August   ,0,Sunday   ,110.83,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
1469,2025-08-02,2025,8,August   ,6,Saturday ,71.05,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
1468,2025-08-02,2025,8,August   ,6,Saturday ,91.49,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
1467,2025-08-02,2025,8,August   ,6,Saturday ,62.63,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
1463,2025-08-01,2025,8,August   ,5,Friday   ,41.93,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1465,2025-08-01,2025,8,August   ,5,Friday   ,11.22,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
1464,2025-08-01,2025,8,August   ,5,Friday   ,66.42,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
1462,2025-08-01,2025,8,August   ,5,Friday   ,83.84,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
